date,hour,id_origin,id_destination,activity_origin,activity_destination,income,age,gender,n_trips,trips_total_length_km
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,10-15,0-25,female,38876.00000000001,310384
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,10-15,0-25,male,19139,148179
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,10-15,25-45,female,75667,466604.00000000006
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,10-15,25-45,male,33245.00000000001,100189
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,10-15,45-65,female,31798,73602
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,10-15,45-65,male,28810.000000000004,170374.00000000003
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,10-15,65-100,female,11377,35400
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,10-15,65-100,male,9847.999999999998,43624
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,>15,0-25,female,33260.99999999999,140175
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,>15,0-25,male,28016,157617.00000000003
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,>15,25-45,female,69568.00000000001,391046
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,>15,25-45,male,55840,394673
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,>15,45-65,female,50444,285097.99999999994
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,>15,45-65,male,31948,172302.00000000003
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,>15,65-100,female,9444,74529
2025-06-02,5,28079,28079,other_non_frequent,work_or_study,>15,65-100,male,24627,112470
2025-06-02,5,28079,28079,work_or_study,home,10-15,0-25,female,31473.999999999996,93996
2025-06-02,5,28079,28079,work_or_study,home,10-15,0-25,male,37340,38920
2025-06-02,5,28079,28079,work_or_study,home,10-15,25-45,female,80648,174302.00000000003
2025-06-02,5,28079,28079,work_or_study,home,10-15,25-45,male,47525.99999999999,109252
2025-06-02,5,28079,28079,work_or_study,home,10-15,45-65,female,40983.99999999999,96693
2025-06-02,5,28079,28079,work_or_study,home,10-15,45-65,male,41607,172119
2025-06-02,5,28079,28079,work_or_study,home,10-15,65-100,female,44551,94820.00000000001
2025-06-02,5,28079,28079,work_or_study,home,10-15,65-100,male,36212,53790
2025-06-02,5,28079,28079,work_or_study,home,>15,0-25,female,46330,161924.99999999997
2025-06-02,5,28079,28079,work_or_study,home,>15,0-25,male,47847,50529
2025-06-02,5,28079,28079,work_or_study,home,>15,25-45,female,78257,158701
2025-06-02,5,28079,28079,work_or_study,home,>15,25-45,male,91085,202659
2025-06-02,5,28079,28079,work_or_study,home,>15,45-65,female,96929,285597
2025-06-02,5,28079,28079,work_or_study,home,>15,45-65,male,82461,175100
2025-06-02,5,28079,28079,work_or_study,home,>15,65-100,female,61574,71925
2025-06-02,5,28079,28079,work_or_study,home,>15,65-100,male,47729,103614
2025-06-02,5,28079,28079,work_or_study,other_frequent,10-15,0-25,female,33724.99999999999,55934.00000000001
2025-06-02,5,28079,28079,work_or_study,other_frequent,10-15,0-25,male,44656,123057
2025-06-02,5,28079,28079,work_or_study,other_frequent,10-15,25-45,female,26558.999999999996,69776
2025-06-02,5,28079,28079,work_or_study,other_frequent,10-15,25-45,male,37962,170638
2025-06-02,5,28079,28079,work_or_study,other_frequent,10-15,45-65,female,36902,181321.00000000003
2025-06-02,5,28079,28079,work_or_study,other_frequent,10-15,45-65,male,40857,150477
2025-06-02,5,28079,28079,work_or_study,other_frequent,10-15,65-100,female,20274,89344
2025-06-02,5,28079,28079,work_or_study,other_frequent,10-15,65-100,male,12261,58311
2025-06-02,5,28079,28079,work_or_study,other_frequent,>15,0-25,female,30790.999999999996,84303
2025-06-02,5,28079,28079,work_or_study,other_frequent,>15,0-25,male,27497.999999999996,173675
2025-06-02,5,28079,28079,work_or_study,other_frequent,>15,25-45,female,47043,139060
2025-06-02,5,28079,28079,work_or_study,other_frequent,>15,25-45,male,35558,99389
2025-06-02,5,28079,28079,work_or_study,other_frequent,>15,45-65,female,54218.99999999999,208401
2025-06-02,5,28079,28079,work_or_study,other_frequent,>15,45-65,male,53220,142994
2025-06-02,5,28079,28079,work_or_study,other_frequent,>15,65-100,female,30919.999999999996,42852.99999999999
2025-06-02,5,28079,28079,work_or_study,other_frequent,>15,65-100,male,4569,13694
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,10-15,0-25,female,25526,188957
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,10-15,0-25,male,30837.999999999996,193810
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,10-15,25-45,female,7094,41855
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,10-15,25-45,male,6829.000000000001,22622
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,10-15,45-65,female,5181,7259
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,10-15,45-65,male,6928.000000000001,35195
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,10-15,65-100,female,8465,151222
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,>15,0-25,female,5889,8607
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,>15,0-25,male,7032,9202
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,>15,25-45,female,8053.000000000001,41952
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,>15,25-45,male,21328,158314.00000000003
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,>15,45-65,female,9754,26324
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,>15,45-65,male,9915,22471
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,>15,65-100,female,4978,40760
2025-06-02,5,28079,28079,work_or_study,other_non_frequent,>15,65-100,male,2715,3464
2025-06-02,5,28079,28080,home,other_frequent,10-15,0-25,male,5967,112550
2025-06-02,5,28079,28080,home,other_frequent,10-15,25-45,female,4191,69578
2025-06-02,5,28079,28080,home,other_frequent,10-15,25-45,male,6000,145972
2025-06-02,5,28079,28080,home,other_frequent,10-15,45-65,female,6239,74097
2025-06-02,5,28079,28080,home,other_frequent,10-15,45-65,male,14739,253791
2025-06-02,5,28079,28080,home,other_frequent,10-15,65-100,female,3830,73173
2025-06-02,5,28079,28080,home,other_frequent,10-15,65-100,male,2771,31872
2025-06-02,5,28079,28080,home,other_frequent,>15,0-25,female,5626,67386
2025-06-02,5,28079,28080,home,other_frequent,>15,0-25,male,11900,106896.99999999999
2025-06-02,5,28079,28080,home,other_frequent,>15,25-45,female,8837,145808
2025-06-02,5,28079,28080,home,other_frequent,>15,25-45,male,3995,62627
2025-06-02,5,28079,28080,home,other_frequent,>15,45-65,male,9693.999999999998,93636
2025-06-02,5,28079,28080,home,other_frequent,>15,65-100,female,13453,161994
2025-06-02,5,28079,28080,home,other_non_frequent,10-15,45-65,female,6239,87441
2025-06-02,5,28079,28080,home,other_non_frequent,10-15,45-65,male,2476,58340
2025-06-02,5,28079,28080,home,other_non_frequent,>15,25-45,male,3103,44456
2025-06-02,5,28079,28080,home,other_non_frequent,>15,45-65,male,4679,35995
2025-06-02,5,28079,28080,home,work_or_study,10-15,0-25,male,5686,76256
2025-06-02,5,28079,28080,home,work_or_study,10-15,25-45,female,7657,98282
2025-06-02,5,28079,28080,home,work_or_study,10-15,25-45,male,3544,51972
2025-06-02,5,28079,28080,home,work_or_study,10-15,45-65,female,8798,191744
2025-06-02,5,28079,28080,home,work_or_study,10-15,45-65,male,10377,205631
2025-06-02,5,28079,28080,home,work_or_study,>15,25-45,female,3749,55666
2025-06-02,5,28079,28080,home,work_or_study,>15,25-45,male,3103,26848
2025-06-02,5,28079,28080,home,work_or_study,>15,45-65,female,12872,218655
2025-06-02,5,28079,28080,home,work_or_study,>15,45-65,male,2718,43194
2025-06-02,5,28079,28080,other_frequent,home,>15,0-25,female,10030,221326
2025-06-02,5,28079,28080,other_frequent,home,>15,25-45,female,4296,26931
2025-06-02,5,28079,28080,other_frequent,home,>15,45-65,male,2556,60068
2025-06-02,5,28079,28080,other_frequent,home,>15,65-100,female,8780.000000000002,96492
2025-06-02,5,28079,28080,other_frequent,home,>15,65-100,male,5970,88286
2025-06-02,5,28079,28080,other_frequent,other_frequent,10-15,25-45,female,11355,168192
2025-06-02,5,28079,28080,other_frequent,other_frequent,10-15,45-65,male,2354,25960
2025-06-02,5,28079,28080,other_frequent,other_frequent,>15,45-65,male,3076,36953
2025-06-02,5,28079,28080,other_frequent,other_frequent,>15,65-100,female,4431,42729
2025-06-02,5,28079,28080,other_frequent,other_non_frequent,>15,25-45,female,7725,142958
2025-06-02,5,28079,28080,other_non_frequent,home,>15,0-25,female,8202,119233
2025-06-02,5,28079,28080,other_non_frequent,home,>15,25-45,male,3376,32695.999999999996
2025-06-02,5,28079,28080,other_non_frequent,home,>15,45-65,female,3815,93039
2025-06-02,5,28079,28080,other_non_frequent,home,>15,45-65,male,5112,75860
2025-06-02,5,28079,28080,other_non_frequent,home,>15,65-100,female,4907,82016
2025-06-02,5,28079,28080,other_non_frequent,other_frequent,10-15,65-100,female,3830,101667
2025-06-02,5,28079,28080,other_non_frequent,other_frequent,>15,25-45,male,9650,101832
2025-06-02,5,28079,28080,other_non_frequent,other_frequent,>15,45-65,female,3611,47002
2025-06-02,5,28079,28080,other_non_frequent,other_non_frequent,10-15,0-25,male,5932,97732
2025-06-02,5,28079,28080,other_non_frequent,other_non_frequent,10-15,25-45,female,2816,52902
2025-06-02,5,28079,28080,other_non_frequent,other_non_frequent,>15,25-45,female,4909,73661
2025-06-02,5,28079,28080,other_non_frequent,work_or_study,>15,25-45,female,3749,26222
2025-06-02,5,28079,28080,work_or_study,other_non_frequent,10-15,0-25,male,5917,135485
2025-06-02,5,28079,28080,work_or_study,other_non_frequent,10-15,45-65,male,2116,39401
2025-06-02,5,28079,28083,home,other_frequent,10-15,0-25,female,6253,216981
2025-06-02,5,28079,28083,home,other_frequent,10-15,0-25,male,5967,216330
2025-06-02,5,28079,28083,home,other_frequent,>15,25-45,female,8220,272619
2025-06-02,5,28079,28083,home,other_non_frequent,10-15,65-100,male,6754,254364
2025-06-02,5,28079,28083,home,other_non_frequent,>15,45-65,female,2671,94850
2025-06-02,5,28079,28083,home,work_or_study,10-15,0-25,male,12124,432289
2025-06-02,5,28079,28083,home,work_or_study,10-15,25-45,female,6986,277713
2025-06-02,5,28079,28083,home,work_or_study,10-15,45-65,female,9811,390432
2025-06-02,5,28079,28083,home,work_or_study,10-15,65-100,male,2537,93042
2025-06-02,5,28079,28083,home,work_or_study,>15,0-25,female,5626,209243
2025-06-02,5,28079,28083,home,work_or_study,>15,45-65,female,3611,97963
2025-06-02,5,28079,28083,home,work_or_study,>15,45-65,male,2599,94306
2025-06-02,5,28079,28083,home,work_or_study,>15,65-100,male,2789,83983
2025-06-02,5,28079,28083,other_frequent,other_non_frequent,>15,25-45,female,3973,119205
2025-06-02,5,28079,28083,other_non_frequent,other_frequent,10-15,45-65,female,3770,124903
2025-06-02,5,28079,28083,other_non_frequent,other_non_frequent,10-15,25-45,female,3910,146336
2025-06-02,5,28079,28083,other_non_frequent,other_non_frequent,10-15,25-45,male,2244,83401
2025-06-02,5,28079,28084,home,other_frequent,10-15,0-25,female,18552,105229
2025-06-02,5,28079,28084,home,other_frequent,10-15,25-45,female,7729,121094
2025-06-02,5,28079,28084,home,other_frequent,10-15,25-45,male,15184.999999999998,166974
2025-06-02,5,28079,28084,home,other_frequent,10-15,45-65,female,9067,72457
2025-06-02,5,28079,28084,home,other_frequent,10-15,45-65,male,11687.999999999998,119550.00000000001
2025-06-02,5,28079,28084,home,other_frequent,10-15,65-100,female,3115,12258
2025-06-02,5,28079,28084,home,other_frequent,10-15,65-100,male,2320,29488
2025-06-02,5,28079,28084,home,other_frequent,>15,25-45,male,6454,93675
2025-06-02,5,28079,28084,home,other_frequent,>15,45-65,female,5785,67751
2025-06-02,5,28079,28084,home,other_frequent,>15,45-65,male,2218,28182
2025-06-02,5,28079,28084,home,other_frequent,>15,65-100,male,2597,36775
2025-06-02,5,28079,28084,home,other_non_frequent,10-15,45-65,female,3001,18636
2025-06-02,5,28079,28084,home,other_non_frequent,>15,25-45,female,7730,133659
2025-06-02,5,28079,28084,home,other_non_frequent,>15,25-45,male,6004,90758
2025-06-02,5,28079,28084,home,other_non_frequent,>15,65-100,male,2789,43455
2025-06-02,5,28079,28084,home,work_or_study,10-15,0-25,female,19307.000000000004,166787
2025-06-02,5,28079,28084,home,work_or_study,10-15,25-45,male,19761,299293
2025-06-02,5,28079,28084,home,work_or_study,10-15,45-65,male,9834,120817
2025-06-02,5,28079,28084,home,work_or_study,10-15,65-100,female,3209,42592
2025-06-02,5,28079,28084,home,work_or_study,>15,25-45,female,4383,77888
2025-06-02,5,28079,28084,home,work_or_study,>15,45-65,female,10621,144213
2025-06-02,5,28079,28084,home,work_or_study,>15,45-65,male,2360,52832
2025-06-02,5,28079,28084,home,work_or_study,>15,65-100,female,3507,34138
2025-06-02,5,28079,28084,other_frequent,home,10-15,25-45,male,7752.000000000001,118663
2025-06-02,5,28079,28084,other_frequent,home,10-15,45-65,male,7492,70437
2025-06-02,5,28079,28084,other_frequent,other_frequent,10-15,25-45,male,3209,37171
2025-06-02,5,28079,28084,other_frequent,other_frequent,10-15,45-65,female,3333,36261
2025-06-02,5,28079,28084,other_frequent,other_frequent,>15,0-25,male,4768,74547
2025-06-02,5,28079,28084,other_frequent,other_frequent,>15,45-65,female,3568,16396
2025-06-02,5,28079,28084,other_frequent,work_or_study,10-15,45-65,male,2354,17924
2025-06-02,5,28079,28084,other_non_frequent,home,10-15,0-25,female,7367,48083
2025-06-02,5,28079,28084,other_non_frequent,home,10-15,0-25,male,6754,126791
2025-06-02,5,28079,28084,other_non_frequent,home,10-15,25-45,female,3060,19280
2025-06-02,5,28079,28084,other_non_frequent,home,10-15,25-45,male,7752.000000000001,77824.99999999999
2025-06-02,5,28079,28084,other_non_frequent,home,10-15,45-65,female,9176,109062
2025-06-02,5,28079,28084,other_non_frequent,home,10-15,45-65,male,7492,97127
2025-06-02,5,28079,28084,other_non_frequent,other_frequent,>15,25-45,male,3429,22167
2025-06-02,5,28079,28084,other_non_frequent,other_non_frequent,10-15,0-25,male,6343,119787
2025-06-02,5,28079,28084,work_or_study,other_frequent,10-15,0-25,male,6273,30542
2025-06-02,5,28079,28086,home,work_or_study,>15,0-25,male,4998,161765
2025-06-02,5,28079,28086,home,work_or_study,>15,45-65,female,3611,102704
2025-06-02,5,28079,28089,home,other_frequent,10-15,45-65,female,3065,62125
2025-06-02,5,28079,28089,home,other_frequent,10-15,65-100,female,4715,73156
2025-06-02,5,28079,28089,home,other_frequent,>15,25-45,female,3749,100477
2025-06-02,5,28079,28089,home,other_non_frequent,10-15,0-25,female,5960,87508
2025-06-02,5,28079,28089,home,other_non_frequent,>15,0-25,female,5846,131399
2025-06-02,5,28079,28089,home,work_or_study,10-15,25-45,female,3910,66548
2025-06-02,5,28079,28089,home,work_or_study,10-15,25-45,male,7190,134292
2025-06-02,5,28079,28089,home,work_or_study,10-15,45-65,female,5458,90956
2025-06-02,5,28079,28089,home,work_or_study,10-15,65-100,male,2320,49237
2025-06-02,5,28079,28089,other_frequent,other_frequent,10-15,45-65,male,2327,57121
2025-06-02,5,28079,28089,other_frequent,work_or_study,10-15,45-65,female,2729,46017
2025-06-02,5,28079,28091,home,work_or_study,>15,25-45,female,3259,79367
2025-06-02,5,28079,28092,home,other_frequent,10-15,0-25,female,6939,99675
2025-06-02,5,28079,28092,home,other_frequent,10-15,25-45,female,3910,48077
2025-06-02,5,28079,28092,home,other_frequent,10-15,25-45,male,13411,236463
2025-06-02,5,28079,28092,home,other_frequent,10-15,45-65,female,6283,94520
2025-06-02,5,28079,28092,home,other_frequent,10-15,45-65,male,8119,110215
2025-06-02,5,28079,28092,home,other_frequent,10-15,65-100,female,9430,114654
2025-06-02,5,28079,28092,home,other_frequent,>15,0-25,male,4768,105873
2025-06-02,5,28079,28092,home,other_frequent,>15,25-45,female,8848,155900
2025-06-02,5,28079,28092,home,other_frequent,>15,25-45,male,3857,72563
2025-06-02,5,28079,28092,home,other_frequent,>15,45-65,female,3611,90124
2025-06-02,5,28079,28092,home,other_frequent,>15,45-65,male,2218,52818
2025-06-02,5,28079,28092,home,other_frequent,>15,65-100,female,3294,65467
2025-06-02,5,28079,28092,home,other_non_frequent,10-15,0-25,male,5686,52963
2025-06-02,5,28079,28092,home,other_non_frequent,10-15,25-45,female,8101.000000000001,123794
2025-06-02,5,28079,28092,home,other_non_frequent,10-15,65-100,male,2771,44739
2025-06-02,5,28079,28092,home,other_non_frequent,>15,45-65,male,2718,43406
2025-06-02,5,28079,28092,home,work_or_study,10-15,0-25,female,6198,97436
2025-06-02,5,28079,28092,home,work_or_study,10-15,0-25,male,17606,285000
2025-06-02,5,28079,28092,home,work_or_study,10-15,25-45,female,18929,304727
2025-06-02,5,28079,28092,home,work_or_study,10-15,25-45,male,17238,276986
2025-06-02,5,28079,28092,home,work_or_study,10-15,45-65,female,9597,141231
2025-06-02,5,28079,28092,home,work_or_study,10-15,45-65,male,5505,85881
2025-06-02,5,28079,28092,home,work_or_study,10-15,65-100,female,3830,71255
2025-06-02,5,28079,28092,home,work_or_study,>15,0-25,male,5950,118179
2025-06-02,5,28079,28092,home,work_or_study,>15,25-45,female,4383,84621
2025-06-02,5,28079,28092,home,work_or_study,>15,25-45,male,2777,66097
2025-06-02,5,28079,28092,home,work_or_study,>15,45-65,male,9657,222749
2025-06-02,5,28079,28092,other_frequent,home,10-15,0-25,female,6805,89663
2025-06-02,5,28079,28092,other_frequent,home,10-15,0-25,male,16910,312067
2025-06-02,5,28079,28092,other_frequent,home,10-15,25-45,female,21107,317371
2025-06-02,5,28079,28092,other_frequent,home,10-15,25-45,male,6983,161103
2025-06-02,5,28079,28092,other_frequent,home,10-15,45-65,female,16428,276433
2025-06-02,5,28079,28092,other_frequent,home,10-15,45-65,male,13488,256466
2025-06-02,5,28079,28092,other_frequent,home,10-15,65-100,male,2946,74756
2025-06-02,5,28079,28092,other_frequent,other_frequent,10-15,0-25,female,16040,287399
2025-06-02,5,28079,28092,other_frequent,other_frequent,10-15,25-45,female,2973,34144
